,EVENT_ID,GAME_ID,PITCH_SEQ_TX,PIT_ID,INN_CT,RBI_CT,PA_BALL_CT,BAT_DEST_ID,EVENT_OUTS_CT,HOME_SCORE_CT,AWAY_SCORE_CT,BAT_HOME_ID,PIT_COUNT,SCORE_DIFF,TEAM_WINS
18917,56,MIN200908310,X,blacn001,7,0,0,0,1,3,1,0,107,2,True
18918,52,MIN200908310,FX,floyg001,6,0,0,0,1,3,1,1,107,-2,False
18919,36,MIN200909010,BBFFX,mansj001,5,0,2,1,1,0,1,0,77,-1,False
18920,55,MIN200909010,.CFX,dankj001,7,0,0,0,2,3,1,1,93,-2,False
18921,49,MIN200909020,X,duenb001,7,0,0,0,1,2,0,0,88,2,False
18922,46,MIN200909020,X,buehm001,6,0,0,1,1,2,0,1,82,-2,False
18923,24,MIN200909110,CBCBX,blacn001,3,0,2,0,1,1,6,0,63,-5,False
18924,62,MIN200909110,BCSX,mortc003,6,0,1,0,1,1,12,1,95,11,True
18925,35,MIN200909120,B11>B.BCB,mansj001,5,0,4,1,0,2,2,0,80,0,False
18926,59,MIN200909120,FBFFX,andeb004,7,0,1,0,1,2,4,1,103,2,True
18927,62,MIN200909130,BFSS,duenb001,7,0,1,0,1,8,0,0,107,8,True
18928,37,MIN200909130,*BX,gonzg003,4,1,1,1,0,4,0,1,76,-4,False
18929,44,MIN200909140,X,pavac001,6,0,0,0,1,0,3,0,94,-3,False
18930,55,MIN200909140,X,sowej001,7,0,0,0,1,0,3,1,103,3,False
18931,48,MIN200909150,CFBX,bakes002,6,0,1,1,1,3,3,0,106,0,False
18932,54,MIN200909150,X,carmf001,6,1,0,2,0,4,3,1,98,-1,False
18933,56,MIN200909160,CBBBX,blacn001,7,0,3,1,0,5,2,0,86,3,True
18934,60,MIN200909160,.SFX,laffa001,7,1,0,3,0,5,2,1,95,-3,False
18935,50,MIN200909180,BBCBX,duenb001,7,0,3,1,0,3,0,0,98,3,True
18936,47,MIN200909180,BCCFBFBX,porcr001,6,0,3,0,1,3,0,1,92,-3,False
18937,57,MIN200909190,SCBFFBC,pavac001,7,0,2,0,1,1,2,0,97,-1,False
18938,69,MIN200909190,*BFX,verlj001,8,2,1,1,0,1,2,1,128,1,False
18939,43,MIN200909200,X,bakes002,5,1,0,1,0,2,3,0,85,-1,False
18940,48,MIN200909200,BSF11C,roben001,5,0,1,0,1,2,4,1,98,2,True
18941,57,MIN200910020,F*BBBB,mansj001,6,0,4,1,0,10,2,0,97,8,True
18942,21,MIN200910020,BBBCC1*B,dinal001,2,0,4,1,0,5,0,1,40,-5,False
18943,56,MIN200910030,CX,blacn001,8,0,0,2,0,4,1,0,86,3,False
18944,47,MIN200910030,X,greiz001,6,0,0,0,1,4,0,1,97,-4,False
18945,52,MIN200910040,BX,pavac001,6,1,1,4,0,8,3,0,91,5,True
18946,29,MIN200910040,FCBFFFFBX,hochl001,3,0,2,0,1,7,0,1,51,-7,False
18947,52,MIN200910060,.TBFBBFB,bakes002,7,0,4,1,0,2,3,0,84,-1,False
18948,48,MIN200910060,BCBBFFB,porcr001,6,0,4,1,0,2,3,1,87,1,False
18949,53,NYA200904160,11SF*BFB11FS,sabac001,6,0,2,0,1,1,1,0,119,0,False
18950,59,NYA200904160,BFCS,lee-c003,6,0,1,0,1,1,1,1,112,0,True
18951,43,NYA200904170,BX,chamj002,5,1,1,2,0,3,4,0,100,-1,False
18952,51,NYA200904170,CBX,reyea002,5,0,1,0,1,3,5,1,94,2,False
18953,18,NYA200904180,BB.BX,wangc001,2,1,3,1,0,2,6,0,50,-4,False
18954,74,NYA200904180,BSX,carmf001,6,0,1,1,1,4,20,1,100,16,True
18955,55,NYA200904190,BFFB*B*B,burna001,7,0,4,1,0,1,3,0,113,-2,False
18956,49,NYA200904190,CFBS,pavac001,6,0,1,0,1,1,3,1,90,2,False
18957,62,NYA200904210,*BFX,petta001,7,0,1,0,1,5,2,0,105,3,True
18958,44,NYA200904210,B1CB1CFB>F>S,eveld001,4,0,3,0,1,4,2,1,94,-2,False
18959,63,NYA200904220,X,sabac001,7,1,0,1,0,7,6,0,112,1,False
18960,52,NYA200904220,BBBB,andeb004,6,0,4,1,0,5,5,1,93,0,False
18961,60,NYA200904300,X,burna001,7,0,0,0,1,4,4,0,118,0,False
18962,62,NYA200904300,CX,ortea001,7,0,0,1,0,4,4,1,103,0,False
18963,54,NYA200905010,BBFBB,petta001,6,0,4,1,0,4,2,0,108,2,False
18964,62,NYA200905010,11FFB1X,weavj003,6,0,1,0,1,4,6,1,101,2,False
18965,55,NYA200905020,FFFFB>X,sabac001,7,2,1,2,0,1,2,0,115,-1,False
18966,60,NYA200905020,BBBCB,palmm001,7,0,4,1,0,1,5,1,97,4,True
18967,35,NYA200905040,CBSF*BFF*BFC,hughp001,4,0,3,0,1,0,4,0,88,-4,False
18968,65,NYA200905040,BBCBX,lestj001,7,0,3,0,1,3,6,1,106,3,True
18969,48,NYA200905050,CBCFS,chamj002,6,0,1,0,1,3,4,0,104,-1,False
18970,59,NYA200905050,CFX,beckj002,7,0,0,1,0,3,4,1,105,1,True
18971,47,NYA200905060,CC*BX,burna001,6,0,1,0,1,0,3,0,117,-3,False
18972,65,NYA200905060,BSFX,sonna001,8,0,1,2,0,0,3,1,95,3,False
18973,57,NYA200905070,BX,petta001,6,0,1,0,1,4,5,0,119,-1,False
18974,38,NYA200905070,CFFBBFX,niemj001,4,0,2,1,0,0,4,1,81,4,False
18975,41,NYA200905150,BX,hughp001,5,0,1,0,1,0,3,0,91,-3,False
18976,56,NYA200905150,X,lirif001,6,0,0,0,1,1,3,1,100,2,False
18977,45,NYA200905160,CSFFX,chamj002,6,0,0,0,1,3,2,0,105,1,False
18978,68,NYA200905160,BCX,blacn001,8,1,1,1,0,3,4,1,110,1,False
18979,56,NYA200905170,BCFFBFB>B,burna001,7,0,4,1,0,0,2,0,126,-2,False
18980,74,NYA200905170,BBFH,slowk001,8,0,3,1,0,2,2,1,95,0,False
18981,67,NYA200905180,BBBB,petta001,7,0,4,1,0,6,4,0,103,2,True
18982,17,NYA200905180,FX,perkg001,1,1,0,1,0,5,2,1,37,-3,False
18983,50,NYA200905190,CBBSBFFC,sabac001,7,0,3,0,1,2,1,0,98,1,True
18984,53,NYA200905190,BBBB,bergb002,7,0,4,1,0,2,1,1,111,-1,False
18985,41,NYA200905200,BBBCFS,hughp001,5,0,3,0,1,5,3,0,83,2,True
18986,57,NYA200905200,CCFX,guthj001,7,0,0,0,1,5,3,1,106,-2,False
18987,4,NYA200905210,BX,chamj002,1,0,1,1,0,0,0,0,12,0,False
18988,46,NYA200905210,CBBBB,eatoa001,5,0,4,1,0,7,1,1,90,-6,False
18989,48,NYA200905220,X,burna001,6,0,0,0,2,0,5,0,97,-5,False
18990,73,NYA200905220,SCBX,myerb001,8,0,1,0,1,3,7,1,103,4,True
18991,48,NYA200905230,BF*BBX,petta001,7,0,3,0,1,2,4,0,109,-2,False
18992,44,NYA200905230,X,happj001,6,0,0,0,1,2,4,1,74,2,False
18993,65,NYA200905240,>B.SC*BS,sabac001,8,0,2,0,1,2,3,0,112,-1,False
18994,51,NYA200905240,SX,hamec001,6,0,0,0,1,2,3,1,112,1,False
18995,73,NYA200906020,CBFX,burna001,7,0,1,0,1,12,3,0,115,9,True
18996,47,NYA200906020,BFFBX,padiv001,4,1,2,1,0,4,3,1,85,-1,False
18997,46,NYA200906030,X,petta001,5,0,0,0,1,1,4,0,110,-3,False
18998,64,NYA200906030,BBX,felds001,7,0,2,1,0,2,4,1,101,2,True
18999,38,NYA200906040,BSBX,wangc001,5,1,2,4,0,1,4,0,65,-3,False
19000,47,NYA200906040,C*BX,mccab001,5,3,1,2,0,2,5,1,76,3,False
19001,64,NYA200906060,CFS,sabac001,8,0,0,0,1,3,5,0,98,-2,False
19002,52,NYA200906060,BBBCB,pricd001,6,0,4,1,0,3,5,1,110,2,False
19003,48,NYA200906070,BF>C.FS,chamj002,6,0,1,0,1,1,3,0,98,-2,False
19004,40,NYA200906070,BBBCX,garzm001,5,0,3,0,1,1,1,1,91,0,False
19005,46,NYA200906080,BCSX,petta001,6,0,1,0,1,3,3,0,101,0,True
19006,63,NYA200906080,X,sonna001,8,1,0,4,0,4,3,1,91,-1,False
19007,35,NYA200906120,CCFBX,chamj002,4,0,1,0,1,3,2,0,100,1,False
19008,58,NYA200906120,BBCB1F>B,hernl003,6,0,4,1,0,4,6,1,97,2,False
19009,41,NYA200906130,X,petta001,5,0,0,1,1,1,5,0,103,-4,False
19010,62,NYA200906130,BCSFFX,nievf001,7,0,1,1,0,1,6,1,102,5,True
19011,63,NYA200906140,X,burna001,7,0,0,0,2,13,0,0,113,13,True
19012,36,NYA200906140,BFBFX,santj003,4,1,2,1,0,6,0,1,77,-6,False
19013,62,NYA200906160,BBCBB,sabac001,8,0,4,1,0,4,3,0,104,1,True
19014,51,NYA200906160,BX,marts001,6,0,1,0,1,2,3,1,104,1,False
19015,38,NYA200906170,BCX,wangc001,5,0,1,1,1,0,3,0,90,-3,False
19016,69,NYA200906170,CBBX,lannj001,9,0,2,1,0,2,3,1,104,1,True
19017,46,NYA200906180,CX,chamj002,6,0,0,0,1,0,3,0,99,-3,False
19018,55,NYA200906180,FBCF*BBFFFX,stamc001,7,0,3,2,0,0,3,1,72,3,True
19019,55,NYA200906300,X,chamj002,6,0,0,0,1,3,3,0,105,0,False
19020,52,NYA200906300,FBBSB>F*B,morrb001,5,0,4,1,0,3,3,1,91,0,False
19021,53,NYA200907010,BBBCX,petta001,7,0,3,0,1,4,2,0,93,2,True
19022,57,NYA200907010,SBX,washj001,7,0,1,0,1,4,2,1,97,-2,False
19023,52,NYA200907020,CF*BB*B>B,sabac001,6,0,4,1,0,4,6,0,103,-2,False
19024,40,NYA200907020,CX,vargj001,4,0,0,0,1,4,6,1,65,2,False
19025,60,NYA200907030,1BBX,burna001,7,0,2,0,1,3,2,0,116,1,True
19026,56,NYA200907030,C>B.X,tallb001,6,0,1,0,1,3,2,1,95,-1,False
19027,44,NYA200907040,FX,wangc001,6,2,0,4,0,3,2,0,63,1,False
19028,65,NYA200907040,BX,hallr001,7,0,1,0,2,5,5,1,106,0,False
19029,41,NYA200907050,CX,chamj002,4,0,0,1,0,4,8,0,84,-4,False
19030,49,NYA200907050,BCBBX,cecib001,4,0,3,1,0,7,8,1,97,1,False
19031,55,NYA200907060,BCFBBFB,petta001,7,0,4,1,0,1,5,0,102,-4,False
19032,65,NYA200907060,BBBB,romer002,7,0,4,1,0,1,7,1,114,6,True
19033,52,NYA200907170,CB1>X,burna001,6,0,1,0,2,2,3,0,107,-1,False
19034,49,NYA200907170,CCX,frenl001,5,0,0,0,2,2,3,1,90,1,False
19035,52,NYA200907180,CBX,sabac001,7,0,1,0,1,0,0,0,115,0,True
19036,59,NYA200907180,X,verlj001,7,0,0,0,1,2,0,1,111,-2,False
19037,54,NYA200907190,BFSBS,chamj002,7,0,2,0,1,2,1,0,104,1,True
19038,60,NYA200907190,BCFBX,jacke001,7,0,2,0,1,2,1,1,113,-1,False
19039,56,NYA200907200,FC>X,petta001,8,0,0,2,0,1,1,0,111,0,False
19040,47,NYA200907200,BX,hernd002,6,0,1,0,1,1,1,1,101,0,False
19041,55,NYA200907210,BFFC,mitrs001,6,0,1,0,1,6,4,0,98,2,True
19042,38,NYA200907210,FB1BFX,hillr001,4,2,2,4,0,3,2,1,83,-1,False
19043,59,NYA200907220,X,burna001,7,0,0,0,1,5,2,0,103,3,True
19044,53,NYA200907220,BX,berkj001,6,0,1,0,1,5,0,1,87,-5,False
19045,63,NYA200907230,B*BFBX,sabac001,7,0,3,0,1,6,3,0,108,3,True
19046,49,NYA200907230,CBX,mazzv001,5,1,1,1,0,5,3,1,110,-2,False
19047,60,NYA200907240,CH,chamj002,8,0,1,1,0,4,1,0,102,3,True
19048,57,NYA200907240,BCBTBB,andeb004,7,0,4,1,0,4,1,1,108,-3,False
19049,47,NYA200907250,CX,petta001,7,0,0,1,0,1,1,0,97,0,False
19050,55,NYA200907250,BBSCBB,gonzg003,7,0,4,1,0,1,6,1,96,5,True
19051,48,NYA200907260,BX,mitrs001,6,0,1,1,0,4,3,0,77,1,False
19052,62,NYA200907260,SBCBFB>B,bradd002,6,0,4,1,0,7,5,1,96,-2,False
19053,54,NYA200908060,CST,chamj002,5,0,0,0,1,9,4,0,105,5,True
19054,42,NYA200908060,IIII,smolj001,4,0,4,1,0,5,3,1,88,-2,False
19055,55,NYA200908070,BBBB,burna001,8,0,4,1,0,0,0,0,116,0,False
19056,52,NYA200908070,CBBC*B>S,beckj002,7,0,3,0,2,0,0,1,109,0,False
19057,61,NYA200908080,CSFFBS,sabac001,8,0,1,0,1,3,0,0,117,3,True
19058,48,NYA200908080,BB1X,buchc001,6,0,2,0,1,2,0,1,102,-2,False
19059,48,NYA200908090,X,petta001,7,0,0,0,1,0,0,0,111,0,False
19060,53,NYA200908090,BX,lestj001,7,0,1,0,1,1,0,1,105,-1,False
19061,44,NYA200908100,FBFFBBFX,mitrs001,5,0,3,0,1,4,5,0,88,-1,False
19062,38,NYA200908100,1F1CBBX,rzepm001,4,0,2,1,1,4,4,1,72,0,False
19063,49,NYA200908110,FBX,chamj002,6,0,1,0,1,3,4,0,100,-1,False
19064,53,NYA200908110,BBCFT,richs001,6,0,2,0,1,3,4,1,92,1,False
19065,56,NYA200908120,FX,burna001,6,0,0,1,1,3,3,0,117,0,False
19066,59,NYA200908120,CBSX,romer002,6,0,1,0,1,3,3,1,109,0,False
19067,41,NYA200908250,FB1BCFFB>C,chamj002,4,0,3,0,1,4,7,0,97,-3,False
19068,66,NYA200908250,BCSX,millk004,6,0,1,2,0,5,8,1,105,3,True
19069,53,NYA200908260,CBBFS,petta001,7,0,2,0,1,4,2,0,98,2,True
19070,55,NYA200908260,*BBFCFFBFFFFB,holld003,7,0,4,1,0,4,2,1,90,-2,False
19071,51,NYA200908270,BCCS,burna001,6,0,1,0,1,2,3,0,101,-1,False
19072,39,NYA200908270,*BFCF>B.1X,nippd001,4,1,2,1,0,1,3,1,101,2,False
19073,57,NYA200908280,BSBBC>X,sabac001,7,1,3,1,1,2,1,0,107,1,False
19074,50,NYA200908280,BX,buehm001,6,0,1,0,1,2,0,1,97,-2,False
19075,57,NYA200908290,*BX,mitrs001,7,0,1,0,1,9,0,0,71,9,True
19076,36,NYA200908290,X,contj002,4,1,0,2,0,5,0,1,78,-5,False
19077,22,NYA200908300,FFC,chamj002,3,0,0,0,1,1,2,0,37,-1,False
19078,48,NYA200908300,*BF*B*BS>X,garcf002,6,0,3,0,1,3,2,1,90,-1,False
19079,53,NYA200909071,BCCFBS,sabac001,7,0,2,0,1,1,1,0,116,0,False
19080,58,NYA200909071,BBX,garzm001,7,0,2,0,1,1,1,1,121,0,False
19081,54,NYA200909072,BFCS,burna001,6,0,1,0,1,8,1,0,95,7,True
19082,30,NYA200909072,BBCSFB>X,sonna001,3,1,3,1,0,5,1,1,65,-4,False
19083,48,NYA200909080,BBBB,gaudc001,7,0,4,1,0,2,1,0,72,1,False
19084,45,NYA200909080,FX,pricd001,6,0,0,0,1,2,0,1,107,-2,False
19085,22,NYA200909090,BCBFX,chamj002,3,0,2,0,1,0,2,0,54,-2,False
19086,61,NYA200909090,X,niemj001,8,0,0,1,0,0,2,1,109,2,False
19087,43,NYA200909110,CBFX,petta001,5,0,1,0,1,4,3,0,99,1,False
19088,59,NYA200909110,CBH,tillc001,6,0,2,1,0,4,7,1,101,3,True
19089,54,NYA200909120,FBX,burna001,7,0,1,0,1,1,6,0,108,-5,False
19090,59,NYA200909120,BFFFFS,matub001,7,0,1,0,1,1,6,1,102,5,True
19091,64,NYA200909130,X,sabac001,7,0,0,0,2,5,3,0,107,2,True
19092,59,NYA200909130,BCX,guthj001,6,2,1,1,0,3,3,1,103,0,False
19093,28,NYA200909140,BS*B1X,chamj002,4,0,2,0,1,1,1,0,63,0,False
19094,65,NYA200909140,BBSB*B,weavj003,8,0,4,1,0,3,3,1,107,0,False
19095,49,NYA200909150,X,mitrs001,6,1,0,2,0,2,5,0,78,-3,False
19096,57,NYA200909150,SFF*BX,hallr001,6,0,1,0,1,2,7,1,107,5,True
19097,48,NYA200909160,*BBII,gaudc001,6,0,4,1,0,2,3,0,100,-1,False
19098,16,NYA200909160,BCBCS,tallb001,2,0,2,0,1,2,0,1,34,-2,False
19099,58,NYA200909250,BSX,chamj002,6,0,1,0,1,6,3,0,87,3,True
19100,31,NYA200909250,BX,lestj001,3,1,1,1,0,3,0,1,90,-3,False
19101,54,NYA200909260,BX,sabac001,7,0,1,0,1,1,0,0,94,1,True
19102,57,NYA200909260,BBX,matsd001,7,0,2,0,1,1,0,1,115,-1,False
19103,46,NYA200909270,SFT,petta001,6,0,0,0,1,1,2,0,97,-1,True
19104,50,NYA200909270,SFFFFBBFFX,byrdp001,6,0,2,1,0,1,2,1,81,1,False
19105,52,NYA200909280,BBCCS,gaudc001,7,0,2,0,1,3,2,0,87,1,True
19106,59,NYA200909280,FX,hochl001,7,4,0,4,0,4,2,1,97,-2,False
19107,49,NYA200909290,X,burna001,7,0,0,0,1,1,1,0,109,0,False
19108,54,NYA200909290,FFX,lerea001,7,1,0,4,0,1,3,1,89,2,False
19109,36,NYA200909300,SBBX,chamj002,4,1,2,1,0,1,2,0,91,-1,False
19110,51,NYA200909300,X,tejer001,5,0,0,0,2,3,3,1,80,0,False
19111,52,OAK200904100,FX,andeb004,6,0,0,0,1,2,5,0,82,-3,False
19112,37,OAK200904100,BX,rowlr002,4,0,1,1,0,2,5,1,80,3,False
19113,43,OAK200904110,X,outmj001,5,0,0,1,0,3,3,0,77,0,False
19114,50,OAK200904110,BBFX,hernf002,5,0,2,0,1,5,3,1,93,-2,False
19115,47,OAK200904120,CX,cahit001,7,0,0,0,1,0,1,0,96,-1,False
19116,63,OAK200904120,X,bedae001,9,0,0,0,1,0,1,1,101,1,True
19117,53,OAK200904130,BBBCCX,bradd002,7,0,3,1,0,6,2,0,89,4,True
19118,52,OAK200904130,CBX,lestj001,6,0,1,0,1,6,2,1,106,-4,False
19119,47,OAK200904140,C*BX,eveld001,5,1,1,1,0,5,4,0,107,1,False
19120,19,OAK200904140,BCBX,matsd001,1,0,2,0,1,5,3,1,39,-2,False
19121,46,OAK200904150,FBFX,andeb004,7,0,1,0,2,0,2,0,105,-2,False
19122,29,OAK200904240,CSFF>B.X,cahit001,3,1,1,2,0,0,6,0,75,-6,False
19123,59,OAK200904240,X,kazms001,6,0,0,0,1,0,8,1,96,8,True
19124,44,OAK200904250,BF*BBC*B,bradd002,6,0,4,1,0,4,1,0,78,3,True
19125,49,OAK200904250,BBBB,garzm001,6,0,4,1,0,4,1,1,103,-3,False
19126,49,OAK200904260,FF*BBBFB,eveld001,6,0,4,1,0,7,1,0,84,6,True
19127,42,OAK200904260,X,sonna001,5,1,0,1,0,5,1,1,82,-4,False
19128,40,OAK200905040,*BX,andeb004,5,1,1,2,0,0,4,0,72,-4,False
19129,61,OAK200905040,BBFFBFFX,saunj001,7,1,3,4,0,1,5,1,104,4,True
19130,48,OAK200905050,TCBX,bradd002,6,0,1,0,1,1,5,0,99,-4,False
19131,57,OAK200905050,X,louxs001,7,0,0,0,1,1,5,1,98,4,True
19132,43,OAK200905060,CSBBBFX,giesd001,6,0,3,0,1,2,3,0,88,-1,False
19133,47,OAK200905060,FFBX,felds001,6,0,1,0,2,2,3,1,85,1,True
19134,58,OAK200905070,SCBX,cahit001,7,0,1,0,1,9,1,0,93,8,True
19135,40,OAK200905070,B*BFSX,mccab001,5,0,2,1,0,5,1,1,76,-4,False
19136,43,OAK200905080,SB1CX,outmj001,5,0,1,1,0,5,3,0,97,2,False
19137,42,OAK200905090,X,galls001,5,0,0,0,1,0,4,0,97,-4,False
19138,59,OAK200905090,CX,tallb001,7,0,0,0,1,1,4,1,95,3,True
19139,47,OAK200905100,CX,bradd002,6,0,0,0,1,0,3,0,82,-3,False
19140,63,OAK200905100,BBCFX,cecib001,8,0,2,0,1,0,3,1,99,3,True
19141,62,OAK200905120,X,cahit001,6,0,0,0,1,12,2,0,101,10,True
19142,29,OAK200905120,CBX,hochl001,2,0,1,0,1,8,0,1,49,-8,False
19143,47,OAK200905130,BBBB,outmj001,7,0,4,1,0,2,1,0,74,1,True
19144,45,OAK200905130,BCBFFX,bannb001,6,1,2,0,1,1,1,1,80,0,False
19145,56,OAK200905220,1BF11X,cahit001,8,0,1,0,1,1,2,0,92,-1,False
19146,59,OAK200905220,BX,buckb002,8,0,1,1,0,1,2,1,92,1,True
19147,44,OAK200905230,B*BBCSF>F>B,gonze001,6,0,4,1,0,4,1,0,80,3,False
19148,59,OAK200905230,FCBS,hared001,7,0,1,0,1,5,1,1,105,-4,False
19149,63,OAK200905240,FFF*BBX,outmj001,8,0,2,0,2,4,1,0,100,3,True
19150,53,OAK200905240,CX,garlj001,6,0,0,0,1,3,1,1,105,-2,False
19151,53,OAK200905250,BBBCFX,andeb004,6,0,3,0,1,5,1,0,100,4,True
19152,38,OAK200905250,11BBC1FFX,jakuc001,4,0,2,1,0,5,1,1,76,-4,False
19153,54,OAK200905260,BX,bradd002,7,0,1,0,1,0,3,0,94,-3,True
19154,49,OAK200905260,CFS,washj001,6,0,0,0,1,0,2,1,94,2,False
19155,46,OAK200905270,CBBFX,cahit001,6,0,2,0,1,1,3,0,104,-2,False
19156,59,OAK200905270,CX,bedae001,7,0,0,1,0,1,4,1,106,3,True
19157,54,OAK200906050,CSX,bradd002,7,0,0,0,1,9,1,0,102,8,True
19158,13,OAK200906050,SBFX,guthj001,1,1,1,1,0,5,0,1,25,-5,False
19159,56,OAK200906060,BX,cahit001,7,0,1,1,0,9,0,0,89,9,True
19160,34,OAK200906060,BCFBX,berkj001,4,1,2,2,0,7,0,1,68,-7,False
19161,56,OAK200906070,SCX,mazzv001,8,0,0,1,0,3,0,0,102,3,True
19162,13,OAK200906070,FCFBBFBB,hillr001,1,0,4,1,0,3,0,1,36,-3,False
19163,49,OAK200906080,FSC,outmj001,6,0,0,0,1,4,3,0,99,1,True
19164,37,OAK200906080,CBFBFBFB,swara001,4,0,4,1,0,3,3,1,73,0,False
19165,46,OAK200906090,BX,andeb004,6,2,1,2,0,0,3,0,87,-3,False
19166,77,OAK200906090,BFBSX,bakes002,9,0,2,1,0,0,10,1,114,10,True
19167,53,OAK200906100,X,bradd002,7,0,0,0,1,3,2,0,95,1,False
19168,49,OAK200906100,BBBCSS,lirif001,6,0,3,0,1,3,2,1,96,-1,False
19169,49,OAK200906110,BBCFBFX,cahit001,7,0,3,0,1,0,3,0,97,-3,False
19170,64,OAK200906110,FBX,blacn001,8,0,1,0,1,3,3,1,94,0,False
19171,55,OAK200906220,FBX,cahit001,7,0,1,0,1,4,1,0,96,3,True
19172,51,OAK200906220,TFFBBBFFB,sancj002,6,0,4,1,0,4,1,1,100,-3,False
19173,45,OAK200906230,X,mazzv001,6,0,0,0,1,1,4,0,104,-3,False
19174,38,OAK200906240,X,gonzg003,4,1,0,0,1,1,5,0,82,-4,False
19175,66,OAK200906240,FBSX,johnr005,7,0,1,0,1,1,6,1,104,5,True
19176,43,OAK200906260,CFB*BBC,bradd002,6,0,3,0,1,0,4,0,94,-4,False
19177,62,OAK200906260,BCSBBFB,hammj002,8,0,4,1,0,1,4,1,92,3,True
19178,36,OAK200906270,BBBCFX,cahit001,4,1,3,4,0,2,6,0,84,-4,False
19179,62,OAK200906270,SX,delaj001,6,0,0,1,1,2,11,1,98,9,True
19180,46,OAK200906280,FBBBCB,mazzv001,6,0,4,1,0,0,2,0,104,-2,False
19181,75,OAK200906280,CBFX,cooka002,9,0,1,1,0,0,3,1,108,3,True
19182,48,OAK200906290,CBB*BCFFB,andeb004,6,0,4,1,0,5,0,0,99,5,True
19183,43,OAK200906290,B*BSFX,porcr001,5,1,2,1,1,4,0,1,73,-4,False
19184,40,OAK200906300,*BB1X,gonzg003,5,0,2,0,2,1,3,0,81,-2,False
19185,58,OAK200906300,CX,galaa002,7,0,0,0,1,1,4,1,98,3,True
19186,53,OAK200907010,CBFBBS,bradd002,7,0,3,0,1,4,1,0,86,3,True
19187,50,OAK200907010,CBCBBX,verlj001,6,0,3,0,1,4,1,1,99,-3,False
19188,38,OAK200907160,BCFX,bradd002,5,0,1,0,1,0,6,0,86,-6,False
19189,63,OAK200907160,CBBBFFX,sante001,8,0,3,0,1,1,6,1,94,5,True
19190,49,OAK200907170,BSFBB>B,cahit001,5,1,4,1,0,3,2,0,91,1,False
19191,72,OAK200907170,CX,saunj001,7,0,0,1,0,4,3,1,105,-1,False
19192,38,OAK200907180,BBBC1.X,mazzv001,4,1,3,1,0,1,7,0,72,-6,False
19193,49,OAK200907180,B>B.BCB,weavj003,4,0,4,1,0,5,8,1,93,3,False
19194,51,OAK200907190,BFFFFS,andeb004,8,0,1,0,1,0,0,0,98,0,False
19195,61,OAK200907190,BSF*BBX,lackj001,9,0,3,0,1,0,0,1,99,0,True
19196,34,OAK200907200,FBC*BX,gonzg003,3,3,2,4,0,2,8,0,84,-6,False
19197,63,OAK200907200,BX,blacn001,5,0,1,0,1,7,13,1,91,6,False
19198,51,OAK200907210,X,bradd002,7,0,0,0,1,2,2,0,105,0,False
19199,55,OAK200907210,BCX,swara001,7,0,1,0,1,2,2,1,104,0,False
19200,70,OAK200907220,CBFS,cahit001,7,0,1,0,1,15,1,0,96,14,True
19201,22,OAK200907220,BX,perkg001,2,3,1,4,0,5,1,1,41,-4,False
19202,65,OAK200907310,CFBB*BX,bradd002,7,2,3,4,0,8,3,0,100,5,True
19203,35,OAK200907310,X,richs001,4,0,0,2,0,4,1,1,85,-3,False
19204,49,OAK200908010,SCBFFBBB,cahit001,6,0,4,1,0,4,6,0,98,-2,False
19205,61,OAK200908010,X,cecib001,7,0,0,1,1,4,6,1,101,2,True
19206,47,OAK200908020,CFC,mazzv001,5,0,0,0,1,2,7,0,103,-5,False
19207,66,OAK200908020,C*BCS,romer002,7,0,1,0,1,2,7,1,98,5,True
19208,56,OAK200908030,BX,andeb004,8,1,1,1,0,0,1,0,109,-1,False
19209,38,OAK200908030,SBBSS,nippd001,5,0,2,0,1,0,1,1,91,1,False
19210,54,OAK200908040,BBFBFFFFB,gonzg003,7,0,4,1,0,4,0,0,88,4,True
19211,40,OAK200908040,111.BBBCFC,holld003,5,0,3,0,1,3,0,1,75,-3,False
19212,46,OAK200908050,CFBX,reinc001,5,0,1,0,1,5,4,0,85,1,False
19213,56,OAK200908050,FBBBCFFFS,padiv001,6,0,3,0,1,5,5,1,102,0,False
19214,52,OAK200908060,BBBCB,cahit001,7,0,4,1,0,3,4,0,97,-1,False
19215,61,OAK200908060,X,huntt002,7,0,0,0,1,3,6,1,95,3,True
19216,55,OAK200908140,1CBBBF1X,andeb004,6,0,3,1,0,7,6,0,92,1,False
19217,49,OAK200908140,BCSBFFBX,contj002,5,1,3,1,0,5,6,1,77,1,False
19218,49,OAK200908150,FBBBCB,gonzg003,6,0,4,1,0,1,4,0,90,-3,False
19219,65,OAK200908150,SCFBX,floyg001,7,0,1,0,1,1,7,1,96,6,True
19220,48,OAK200908160,LFF*BFFFX,cahit001,7,0,1,1,0,0,2,0,90,-2,False
19221,63,OAK200908160,CX,dankj001,8,0,0,2,0,1,2,1,92,1,False
19222,39,OAK200908170,BCFFC,tomkb001,5,0,1,0,1,3,0,0,73,3,True
19223,44,OAK200908180,11BFBFFX,mazzv001,5,0,2,0,2,2,2,0,101,0,False
19224,76,OAK200908180,BBCX,sabac001,8,0,2,0,1,2,7,1,90,5,True
19225,55,OAK200908190,X,andeb004,7,0,0,0,1,1,3,0,101,-2,False
