,INN_CT,RBI_CT,PA_BALL_CT,EVENT_OUTS_CT,BAT_DEST_ID,SCORE_DIFF,PIT_COUNT
6346,7,0,0,1,0,0,97
6347,7,0,1,1,1,0,107
6348,6,0,1,1,0,-4,92
6349,4,0,1,1,0,4,79
6350,4,0,1,0,1,-1,64
6351,4,0,0,0,1,1,74
6352,7,0,1,1,1,-2,107
6353,7,0,1,1,0,3,92
6354,7,0,2,1,0,-7,100
6355,5,0,1,0,1,5,67
6356,5,0,0,1,0,1,72
6357,4,0,2,1,0,-1,63
6358,5,0,4,0,1,4,89
6359,7,0,0,1,0,-5,93
6360,4,0,0,1,0,6,80
6361,5,0,1,1,0,-5,102
6362,3,0,0,0,1,-1,50
6363,4,3,2,0,4,1,81
6364,4,0,4,0,1,5,84
6365,6,0,0,1,0,-4,86
6366,5,0,0,1,0,-1,94
6367,6,0,3,1,0,2,101
6368,8,1,2,0,4,-8,110
6369,5,0,2,0,1,5,81
6370,6,0,0,1,0,1,106
6371,6,0,1,1,0,1,105
6372,8,0,1,1,0,-7,87
6373,2,0,3,1,0,6,53
6374,5,0,4,0,1,3,90
6375,6,0,1,1,0,0,105
6376,7,0,0,1,0,-3,102
6377,3,0,0,1,0,3,71
6378,2,0,2,1,0,-1,17
6379,1,0,3,1,0,1,21
6380,5,1,1,1,0,0,67
6381,7,0,0,1,0,-4,94
6382,6,0,1,2,0,-3,99
6383,5,0,0,1,0,3,97
6384,7,0,0,1,0,-3,83
6385,3,0,4,0,1,2,58
6386,8,1,1,0,2,-6,118
6387,6,2,2,0,2,4,88
6388,3,0,1,0,2,-2,42
6389,3,0,0,1,0,3,65
6390,4,0,0,1,0,1,86
6391,6,0,4,0,1,0,108
6392,8,0,4,0,1,-1,97
6393,3,0,0,1,0,4,43
6394,6,0,2,1,0,2,78
6395,6,0,1,1,0,-2,79
6396,5,1,4,0,1,-2,100
6397,3,1,0,0,1,3,56
6398,8,1,0,0,4,-5,88
6399,6,1,3,1,2,1,101
6400,5,0,0,2,0,3,78
6401,5,0,4,0,1,-3,94
6402,7,0,1,1,0,2,103
6403,7,0,0,1,0,-2,101
6404,7,0,4,0,1,-2,87
6405,7,0,3,1,0,-3,117
6406,4,0,3,1,0,1,77
6407,6,0,1,1,0,-1,102
6408,7,0,2,0,1,-2,83
6409,4,0,0,0,1,1,74
6410,6,0,0,1,0,2,90
6411,6,0,0,1,0,2,103
6412,8,0,1,1,0,-6,102
6413,3,2,1,0,4,6,38
6414,4,1,2,0,2,4,63
6415,8,0,0,1,0,-4,107
6416,4,0,0,1,0,0,57
6417,4,0,3,1,0,0,48
6418,6,0,0,1,0,-2,104
6419,6,0,2,1,0,2,115
6420,7,0,2,1,0,-10,89
6421,3,0,3,0,1,4,58
6422,6,0,2,1,0,-3,109
6423,6,0,1,1,0,3,102
6424,6,4,3,0,5,4,94
6425,6,0,3,1,0,-8,89
6426,6,0,2,1,0,5,84
6427,7,0,2,1,0,-5,94
6428,2,1,0,0,2,6,55
6429,6,0,1,1,0,-5,77
6430,7,0,1,1,0,-1,98
6431,6,1,2,0,1,0,100
6432,7,0,0,1,0,-6,93
6433,5,0,4,0,1,-1,92
6434,7,0,2,1,0,0,108
6435,7,0,4,0,1,0,99
6436,7,1,0,0,3,-1,95
6437,6,0,1,1,0,1,93
6438,6,0,0,2,0,-1,60
6439,6,0,0,1,0,1,105
6440,7,1,2,0,4,2,100
6441,7,0,4,0,1,-3,93
6442,7,1,2,0,4,-2,71
6443,3,1,0,0,2,1,74
6444,6,0,1,0,1,-2,107
6445,6,0,0,1,0,2,86
6446,4,0,3,0,1,7,85
6447,7,0,1,1,0,-6,91
6448,3,0,1,0,1,5,59
6449,6,0,3,0,1,-8,81
6450,4,1,2,0,1,7,82
6451,6,0,1,1,1,-6,91
6452,7,0,3,1,0,-3,100
6453,3,0,0,0,3,2,48
6454,6,0,1,1,0,2,102
6455,6,0,3,1,0,-1,85
6456,6,0,3,1,0,1,73
6457,6,0,1,1,0,-6,94
6458,4,3,2,0,2,1,86
6459,6,0,2,1,0,3,92
6460,6,0,1,1,0,-2,95
6461,8,2,2,0,1,-5,90
6462,5,0,1,1,0,4,87
6463,2,0,0,1,0,5,57
6464,3,0,0,0,1,-4,69
6465,6,0,0,1,0,2,90
6466,6,1,1,1,1,2,94
6467,5,1,1,0,1,1,91
6468,8,0,2,1,0,-2,95
6469,6,0,3,1,0,1,114
6470,8,0,2,1,0,-1,100
6471,6,0,0,1,0,-6,82
6472,2,0,1,1,0,6,47
6473,5,1,3,0,2,0,74
6474,6,0,0,0,1,2,92
6475,7,0,2,1,0,-3,95
6476,4,0,0,1,0,0,96
6477,7,0,1,0,1,-5,80
6478,3,0,0,0,1,2,60
6479,8,0,2,1,0,-6,114
6480,6,1,1,0,1,4,79
6481,6,0,2,1,0,-1,96
6482,7,0,1,1,0,1,94
6483,9,1,0,0,2,-5,123
6484,6,0,2,1,0,5,99
6485,6,0,2,1,0,2,90
6486,6,0,3,0,3,-2,116
6487,7,0,2,1,0,0,96
6488,6,0,3,1,0,0,104
6489,6,0,2,1,0,-10,79
6490,3,0,0,0,1,4,65
6491,6,2,0,0,4,1,95
6492,6,0,4,0,1,-3,112
6493,5,1,2,0,1,4,84
6494,3,0,0,0,1,-1,56
6495,2,0,4,0,1,2,52
6496,8,0,1,1,0,0,112
6497,7,0,3,1,0,0,103
6498,5,0,4,0,1,3,92
6499,7,2,1,0,4,-3,89
6500,8,1,0,0,4,1,115
6501,9,0,2,1,0,0,112
6502,7,0,1,1,0,0,95
6503,7,0,1,1,0,-4,101
6504,6,0,3,1,0,4,98
6505,6,0,2,0,1,6,84
6506,5,0,2,1,0,-4,85
6507,2,1,1,0,2,3,39
6508,7,0,1,1,0,-2,117
6509,8,0,2,1,0,-2,87
6510,7,0,1,1,0,2,114
6511,2,0,4,0,1,5,39
6512,8,0,0,1,0,-5,119
6513,6,0,0,1,0,1,111
6514,7,0,0,1,0,1,111
6515,7,0,2,1,0,0,117
6516,8,0,0,0,1,0,94
6517,7,0,2,2,0,0,100
6518,7,0,0,1,0,0,117
6519,6,0,1,1,0,2,89
6520,6,0,0,1,0,-2,97
6521,7,0,0,1,0,-10,67
6522,4,2,0,0,2,5,90
6523,6,1,2,1,1,0,88
6524,6,0,2,0,2,-1,110
6525,8,0,4,0,1,1,92
6526,7,0,2,1,0,-1,106
6527,5,0,4,0,1,3,73
6528,6,0,1,0,1,-4,102
6529,1,0,1,0,1,5,36
6530,6,0,3,1,0,-2,106
6531,8,0,3,1,0,0,109
6532,6,0,4,0,1,1,84
6533,7,0,1,1,0,2,88
6534,5,0,2,1,0,-2,77
6535,6,0,0,1,0,4,111
6536,6,0,3,1,0,-4,90
6537,6,0,2,1,0,3,99
6538,8,2,1,0,4,-5,98
6539,7,0,1,0,1,3,99
6540,6,0,2,1,0,2,113
6541,6,0,3,1,0,1,115
6542,5,0,4,0,1,0,90
6543,4,0,0,1,0,0,88
6544,6,2,0,0,1,3,109
6545,6,0,0,1,0,-10,85
6546,5,0,4,0,1,2,90
6547,7,0,2,1,0,-4,95
6548,7,0,0,1,0,4,101
6549,7,0,3,1,0,0,99
6550,6,0,2,1,0,0,118
6551,6,0,1,1,0,0,106
6552,7,0,1,1,0,0,114
6553,3,0,0,1,0,3,47
6554,4,1,2,0,2,1,62
6555,9,0,1,2,0,0,111
6556,7,0,3,1,0,-7,86
6557,3,0,1,0,1,4,48
6558,8,0,0,0,1,-2,97
6559,6,0,0,2,0,-3,114
6560,7,0,1,0,3,4,112
6561,7,0,2,1,0,2,93
6562,5,0,1,1,1,-1,88
6563,6,0,1,0,1,1,69
6564,7,1,2,0,2,-5,102
6565,5,2,0,0,4,-2,78
6566,5,0,0,1,0,1,90
6567,7,0,2,1,0,-1,133
6568,7,0,2,0,1,1,91
6569,6,0,2,0,3,-3,81
6570,5,0,0,1,0,4,78
6571,8,0,0,1,0,2,126
6572,6,0,2,1,0,-2,100
6573,7,0,1,1,1,1,107
6574,8,0,0,0,1,-5,97
6575,3,0,1,1,0,4,64
6576,7,0,2,1,1,1,101
6577,6,0,2,0,1,-1,95
6578,9,1,0,0,1,-6,109
6579,3,0,4,0,1,4,49
6580,7,0,0,1,0,2,104
6581,7,1,0,0,1,-6,94
6582,3,0,2,1,0,6,53
6583,8,0,1,0,1,-3,79
6584,6,0,0,1,0,3,113
6585,3,0,3,0,2,0,53
6586,2,0,3,1,0,1,53
6587,6,0,1,0,3,-1,85
6588,5,0,3,1,0,1,89
6589,6,0,2,1,0,2,107
6590,7,0,0,0,2,-2,103
6591,8,0,2,0,1,3,122
6592,7,0,0,1,0,-3,96
6593,2,0,4,0,1,2,39
6594,6,0,1,1,0,-7,69
6595,4,0,2,0,2,3,74
6596,7,1,0,0,2,-6,110
6597,6,0,1,1,0,0,111
6598,7,0,3,1,0,-1,106
6599,7,0,4,0,1,-5,86
6600,4,1,1,1,0,1,89
6601,7,0,2,1,0,2,95
6602,7,0,1,1,0,-2,88
6603,7,0,1,1,0,-1,76
6604,7,1,0,0,1,1,88
6605,6,0,2,0,1,4,74
6606,6,0,0,1,0,-6,81
6607,5,0,0,1,0,-1,87
6608,5,0,2,1,0,4,96
6609,6,0,0,1,0,2,105
6610,6,0,0,0,1,0,107
6611,6,1,1,0,1,-2,100
6612,7,0,0,0,1,1,97
6613,6,1,1,0,3,1,100
6614,8,0,0,2,0,-4,96
6615,8,0,3,1,0,3,111
6616,8,0,2,0,1,-3,101
6617,5,0,0,1,0,-2,104
6618,7,0,2,1,0,2,104
6619,6,2,2,0,4,1,107
6620,6,0,2,1,0,-3,107
6621,3,1,3,0,4,2,46
6622,5,0,0,1,0,-3,89
6623,7,0,0,1,0,2,104
6624,7,0,0,1,0,-2,104
6625,5,0,0,1,0,-3,100
6626,6,0,4,0,1,4,83
6627,6,0,0,1,1,4,98
6628,6,0,4,0,1,-4,86
6629,7,0,0,1,0,-7,104
6630,3,0,0,1,1,6,55
6631,6,2,3,0,1,-5,100
6632,5,0,1,1,0,5,82
6633,6,0,3,1,0,-3,90
6634,5,1,1,0,2,-1,85
6635,7,0,2,1,1,1,105
6636,7,0,1,1,0,0,102
6637,7,1,1,0,2,0,97
6638,7,0,2,0,2,-2,85
6639,5,0,2,1,0,3,79
6640,6,0,2,1,0,0,102
6641,7,0,2,1,0,0,108
6642,6,0,4,0,1,0,101
6643,8,0,3,1,0,-2,95
6644,5,0,2,1,0,5,85
6645,8,0,2,0,1,-5,114
6646,7,0,0,1,0,2,108
6647,7,0,1,1,0,-2,101
6648,7,0,3,1,1,-1,110
6649,5,0,1,1,0,-3,94
6650,4,3,0,1,0,1,86
6651,4,0,2,1,0,3,104
6652,6,0,4,0,1,2,110
6653,4,0,4,0,1,3,78
6654,6,0,4,0,1,-2,103
6655,8,0,0,1,0,-4,100
6656,7,0,1,0,1,2,99
6657,5,0,1,1,0,-1,96
6658,6,0,4,0,1,1,107
6659,8,0,0,1,0,1,115
6660,5,0,0,1,0,1,57
6661,5,2,1,0,2,5,87
6662,7,0,0,2,0,-7,109
6663,8,0,0,1,0,0,109
6664,9,0,3,1,0,0,99
6665,5,0,2,1,0,4,105
6666,6,0,3,1,0,-5,97
6667,6,0,3,1,0,3,74
6668,7,0,4,0,1,-3,79
6669,7,0,1,1,0,-1,101
6670,7,0,1,1,0,1,95
6671,6,0,1,1,0,4,105
6672,5,0,1,1,0,-4,95
6673,7,0,0,1,0,1,102
6674,6,0,1,1,0,0,109
6675,8,0,0,1,0,-4,107
6676,6,1,0,0,2,2,102
6677,8,1,1,0,1,-6,111
6678,5,0,3,1,0,5,88
6679,6,0,2,1,0,2,103
6680,8,0,1,1,1,-6,98
6681,6,0,2,1,0,-1,86
6682,7,0,0,1,0,-4,85
6683,3,0,1,1,0,6,65
6684,4,2,0,1,0,1,67
6685,2,0,1,1,0,-2,21
6686,7,0,3,0,1,3,107
6687,7,1,0,0,2,-6,83
6688,7,0,3,1,0,-7,93
6689,5,1,0,0,1,1,117
6690,6,0,1,1,1,2,105
6691,6,0,1,1,0,-1,116
6692,6,0,1,1,0,-4,88
6693,4,0,2,1,0,5,76
6694,7,0,3,0,2,3,94
6695,8,0,0,1,0,-5,118
6696,5,0,3,1,0,3,83
6697,7,1,0,0,1,-3,107
6698,6,1,2,0,4,8,100
6699,8,2,0,0,1,-11,91
6700,8,0,2,1,0,5,113
6701,7,0,1,1,0,-5,96
6702,7,0,0,1,0,-2,96
6703,5,0,0,1,1,2,89
6704,9,0,4,0,1,-2,103
6705,8,0,1,0,1,2,102
6706,5,0,0,2,0,3,91
6707,6,0,0,1,1,-2,104
6708,7,0,2,1,0,-2,95
6709,6,0,2,1,0,2,91
6710,6,0,0,1,0,1,105
6711,5,0,4,0,1,-3,95
6712,6,0,0,2,0,1,116
6713,7,0,0,1,0,1,115
6714,5,1,1,0,2,1,100
6715,6,0,2,1,0,-3,99
6716,7,0,1,1,0,0,103
6717,6,0,1,1,0,0,100
6718,6,0,0,1,0,3,106
6719,7,0,0,1,0,-5,104
6720,6,1,3,0,1,1,104
6721,7,0,2,0,1,-2,97
6722,5,1,1,0,2,1,92
6723,5,0,3,1,0,0,85
6724,6,0,1,1,0,-1,95
6725,8,0,1,0,2,-6,108
6726,5,0,2,1,0,5,92
6727,5,0,0,1,0,1,99
6728,3,0,2,1,0,0,60
6729,6,0,2,1,0,-8,91
6730,4,0,4,0,1,5,69
6731,6,0,0,1,0,-2,87
6732,6,2,0,0,4,5,83
6733,6,0,0,1,0,5,98
6734,7,0,0,1,0,-5,99
6735,7,0,1,1,0,0,100
6736,5,0,1,1,0,-1,65
6737,7,0,1,1,0,-3,112
6738,6,0,0,0,1,5,77
6739,8,0,0,1,0,1,120
6740,8,0,0,1,0,-1,93
6741,6,0,1,1,0,3,97
6742,8,0,0,1,0,-1,92
6743,6,0,0,1,0,1,111
6744,7,0,0,1,0,-1,107
6745,2,3,2,0,2,3,50
6746,6,0,3,0,1,-6,90
6747,7,0,0,1,0,-7,93
6748,3,0,2,1,0,7,58
6749,7,0,1,1,0,-3,103
6750,5,0,2,1,0,2,98
6751,8,0,2,1,0,1,108
6752,5,0,4,0,1,-1,70
6753,8,0,1,1,0,1,105
6754,7,0,1,0,1,-1,92
6755,6,0,1,1,0,-2,99
6756,5,1,2,1,1,1,79
6757,3,1,0,0,1,2,55
6758,7,0,0,0,1,-3,97
6759,4,1,0,0,1,5,78
6760,6,3,2,0,4,-10,100
6761,5,0,1,2,0,4,99
6762,7,0,1,1,0,-4,107
6763,6,0,1,1,0,0,98
6764,6,0,0,0,1,0,104
6765,7,0,3,1,0,-2,98
6766,4,0,2,0,1,3,72
6767,6,0,4,0,1,-2,104
6768,6,0,3,1,0,2,92
6769,6,0,4,0,1,2,105
6770,6,0,2,1,0,-2,105
6771,2,1,2,0,1,6,50
6772,6,0,1,1,0,-8,93
6773,7,0,4,0,1,0,103
6774,6,0,3,1,0,0,98
6775,5,0,2,0,1,5,65
6776,5,0,1,0,1,6,92
6777,6,0,0,1,0,-4,102
6778,6,2,2,0,4,0,78
6779,4,1,1,0,1,0,57
6780,7,0,1,1,0,-6,95
6781,4,0,3,1,0,5,69
6782,4,1,1,0,2,-2,84
6783,5,0,1,1,0,1,92
6784,6,0,0,0,1,3,94
6785,7,0,1,1,0,-6,112
6786,4,0,3,0,2,1,90
6787,3,0,2,1,0,1,92
6788,5,0,0,1,0,0,88
6789,7,0,1,1,0,0,110
6790,7,0,0,1,1,-2,95
6791,7,0,0,0,1,2,93
6792,6,0,0,1,0,0,111
6793,7,0,2,1,0,-3,108
6794,5,0,4,0,1,-4,101
6795,6,1,1,0,1,4,104
6796,7,0,1,0,2,-1,113
6797,6,0,0,0,1,1,109
6798,5,0,0,1,0,1,88
6799,6,0,2,1,0,0,106
6800,5,0,1,1,0,3,88
6801,7,0,3,1,0,-3,92
6802,5,0,0,1,0,2,105
6803,5,0,2,1,1,0,98
6804,2,0,1,0,2,7,31
6805,5,0,1,1,0,-4,82
6806,4,0,0,0,1,7,74
6807,8,0,2,1,0,-5,99
6808,7,1,1,0,1,2,106
6809,4,0,3,1,0,2,79
6810,7,0,2,1,0,-8,86
6811,5,0,1,1,0,2,91
6812,6,0,3,0,1,-4,94
6813,5,2,3,0,2,2,71
6814,7,0,3,0,1,-11,112
6815,3,0,3,1,0,5,87
6816,4,1,4,0,1,0,83
6817,7,0,1,1,0,-2,96
6818,5,1,1,0,2,1,79
6819,8,0,0,0,1,3,105
6820,7,0,1,1,0,-3,95
6821,7,0,0,0,2,0,100
6822,5,0,0,1,0,1,104
6823,7,0,0,1,0,3,75
6824,6,0,0,1,0,0,104
6825,6,0,4,0,1,-1,98
6826,6,0,2,1,0,-1,90
6827,5,0,1,1,0,2,99
6828,5,0,0,0,2,-1,73
6829,7,1,0,0,3,2,106
6830,8,0,4,0,1,-3,116
6831,2,0,2,1,0,3,55
6832,5,0,1,1,0,-3,63
6833,6,0,4,0,1,-5,103
6834,4,1,2,0,1,5,66
6835,7,0,0,1,0,2,104
6836,7,0,2,2,0,-2,104
6837,7,0,0,1,0,2,99
6838,7,0,0,1,0,2,85
6839,8,0,4,0,1,-2,109
6840,7,1,0,0,1,-7,85
6841,6,2,0,0,1,4,108
6842,7,0,1,0,2,0,107
6843,7,1,0,0,2,1,114
6844,9,1,0,0,4,-7,109
6845,6,0,0,2,0,8,105
6846,7,0,2,0,1,3,97
6847,8,0,1,1,0,-3,99
6848,3,0,3,0,1,3,63
6849,8,0,4,0,1,-6,88
6850,6,0,2,1,0,4,112
6851,7,0,1,2,0,-5,89
6852,5,2,3,0,2,3,73
6853,6,1,3,0,2,2,79
6854,6,0,2,1,0,-3,73
6855,4,0,0,0,1,3,70
6856,7,1,2,0,1,-4,90
6857,7,0,2,1,0,0,104
6858,6,0,0,1,0,0,85
6859,6,1,0,0,4,3,102
6860,5,0,0,1,1,-3,68
6861,5,0,4,0,1,6,85
6862,7,1,2,0,1,-10,102
6863,8,0,0,0,1,-4,95
6864,7,0,0,1,0,4,84
6865,7,0,3,0,1,0,101
6866,4,0,4,0,1,1,99
6867,6,0,2,1,1,-1,101
6868,7,0,1,1,0,1,110
6869,6,1,4,0,1,-1,95
6870,6,0,1,1,0,0,108
6871,7,0,3,0,1,-9,118
6872,2,0,0,1,0,4,51
6873,7,0,0,1,0,-3,92
6874,6,0,2,1,0,3,98
6875,8,1,1,0,2,-9,114
6876,5,2,1,0,2,4,95
6877,6,0,1,1,0,-4,93
6878,5,0,1,1,0,3,69
6879,6,0,2,1,0,2,112
6880,8,0,2,1,0,-2,108
6881,6,0,0,0,1,1,92
6882,6,0,1,1,0,0,97
6883,8,0,0,1,0,-1,93
6884,5,0,0,1,0,5,82
6885,6,0,0,1,1,-4,71
6886,3,1,1,1,0,7,56
6887,6,0,2,1,0,-6,87
6888,3,2,0,0,1,4,70
6889,5,0,2,1,0,-5,84
6890,8,0,1,1,1,-3,105
6891,6,0,0,0,2,3,93
6892,8,0,4,0,1,-1,98
6893,7,0,2,1,0,1,95
6894,2,0,2,1,0,7,68
6895,7,0,2,1,0,-9,98
6896,6,0,1,0,1,-5,109
6897,3,1,4,0,1,1,47
6898,8,1,3,0,2,2,96
6899,7,0,0,1,0,-1,95
6900,2,1,4,0,1,-1,61
6901,6,0,2,0,1,0,89
6902,6,1,1,0,4,1,101
6903,7,0,0,0,1,-2,112
6904,6,0,3,1,0,-2,82
6905,7,0,2,2,0,3,106
6906,8,0,1,0,1,3,111
6907,6,0,2,1,0,2,112
6908,3,0,0,1,0,-1,67
6909,6,0,0,1,0,-2,97
6910,5,1,3,0,1,1,92
6911,6,0,0,1,1,-1,90
6912,7,0,0,1,0,1,104
6913,5,0,0,1,0,-2,92
6914,3,2,1,0,2,-1,40
6915,7,0,1,0,1,-1,104
6916,6,0,1,1,0,1,96
6917,2,0,4,0,1,6,59
6918,3,0,2,1,0,-7,40
6919,6,0,3,1,0,-1,92
6920,4,0,0,1,0,3,69
6921,4,0,2,1,0,0,59
6922,2,0,3,1,0,1,46
6923,6,0,2,1,0,0,91
6924,6,0,1,1,0,0,80
6925,8,0,2,1,0,-2,101
6926,7,0,1,2,0,2,107
6927,8,0,2,1,0,2,111
6928,7,0,2,1,0,-2,98
6929,5,0,3,1,0,0,99
6930,4,0,3,1,1,3,90
6931,7,0,1,1,1,-4,110
6932,6,1,3,0,2,3,93
6933,7,0,3,1,0,-3,112
6934,5,0,1,1,0,3,96
6935,3,1,0,0,2,5,73
6936,3,0,1,0,0,-4,62
6937,7,0,0,1,0,1,96
6938,7,0,1,0,1,-1,102
6939,8,0,1,1,0,-5,103
6940,7,0,1,0,2,2,110
6941,5,0,3,1,0,0,64
6942,6,0,1,1,0,3,109
6943,7,0,0,1,0,-4,97
6944,1,0,1,0,2,3,32
6945,8,0,3,1,0,4,115
6946,8,1,1,0,1,-4,120
6947,6,1,0,0,1,3,91
6948,6,1,0,0,1,0,109
6949,6,0,3,0,1,-4,100
6950,4,0,4,0,1,0,79
6951,3,0,4,0,1,0,68
6952,7,0,1,1,0,0,116
6953,7,0,2,1,0,0,116
6954,6,0,0,1,0,5,92
6955,6,0,1,1,0,-4,104
6956,7,1,0,0,4,-1,96
6957,6,0,1,1,1,1,94
6958,6,0,3,1,0,2,99
6959,6,0,3,1,0,0,82
6960,7,0,2,1,0,-4,86
6961,3,0,2,1,0,6,93
6962,7,0,2,1,0,-7,107
6963,4,0,2,1,1,5,94
6964,6,0,2,1,1,-1,96
6965,6,0,2,0,1,4,129
6966,4,1,1,0,2,7,72
6967,6,1,2,0,1,-11,117
6968,7,0,0,1,0,-2,112
6969,7,0,2,0,2,2,98
6970,7,0,4,0,1,1,108
6971,6,0,2,1,0,-1,99
6972,8,1,0,0,1,-3,100
6973,7,0,1,0,1,2,121
6974,6,1,4,0,1,3,88
6975,6,0,4,0,1,-9,103
6976,8,0,0,1,0,-1,113
6977,6,0,0,0,1,0,79
6978,5,0,3,1,0,2,84
6979,5,0,2,1,0,-2,70
6980,7,0,1,1,1,-6,88
6981,5,1,0,0,2,2,75
6982,7,0,2,1,0,0,105
6983,8,0,1,1,0,1,102
6984,5,0,4,0,1,3,93
6985,5,0,2,1,0,-7,97
6986,7,0,0,1,0,-3,117
6987,4,2,2,0,2,1,85
6988,7,0,1,1,0,-2,95
6989,6,0,2,1,0,2,101
6990,7,0,0,1,0,3,110
6991,7,0,1,0,2,-2,94
6992,8,0,0,0,1,0,94
6993,7,0,3,1,0,-2,116
6994,7,0,2,1,0,-9,94
6995,6,0,0,0,1,3,91
6996,5,0,2,1,0,6,93
6997,4,0,1,1,0,-6,75
6998,6,0,1,1,0,-3,115
6999,7,1,0,0,2,4,103
7000,7,0,0,1,1,-11,93
7001,4,0,1,1,0,7,99
7002,7,0,0,1,0,-6,100
7003,3,0,2,0,2,4,63
7004,6,1,0,1,1,-5,117
7005,5,0,3,1,0,6,109
7006,8,0,1,1,0,-6,103
7007,6,1,2,1,0,2,98
7008,7,0,0,1,0,-6,110
7009,2,0,1,0,1,1,49
7010,7,0,0,0,1,2,114
7011,6,0,2,1,0,-2,84
7012,7,0,1,0,1,4,107
7013,6,0,1,1,0,-2,112
7014,5,1,1,1,2,3,96
7015,6,0,2,2,0,-5,91
7016,7,0,3,1,0,-4,102
7017,6,0,1,1,0,4,108
7018,6,1,1,0,2,0,110
7019,5,0,0,1,0,2,79
7020,6,0,0,0,1,2,103
7021,3,0,3,1,0,-1,40
7022,7,0,4,0,1,-7,116
7023,6,0,2,0,2,5,101
7024,6,2,0,0,4,2,98
7025,7,0,3,0,1,-5,97
7026,7,0,2,0,1,-5,95
7027,6,1,0,0,1,1,91
7028,6,1,0,0,1,-11,88
7029,2,1,3,0,2,4,53
7030,5,1,1,1,2,4,75
7031,7,0,0,0,2,1,99
7032,6,0,1,1,0,0,110
7033,8,0,2,1,0,0,103
7034,6,0,2,1,0,0,104
7035,7,0,0,1,0,1,104
7036,7,0,0,1,0,-1,108
7037,7,0,2,1,0,-1,108
7038,5,2,2,0,2,2,88
7039,7,0,2,1,0,0,101
7040,7,0,3,1,0,0,116
7041,8,0,1,1,0,-4,101
7042,4,0,2,1,0,5,79
7043,8,0,1,0,2,-2,102
7044,5,0,0,1,0,2,118
7045,8,0,2,1,0,-2,99
7046,5,0,2,1,0,4,107
7047,7,0,0,1,0,-1,102
7048,7,0,0,1,0,1,99
7049,8,0,3,1,0,-5,95
7050,5,1,1,0,1,1,70
7051,8,1,3,0,2,-9,99
7052,4,0,3,0,1,5,74
7053,3,1,2,0,1,-1,61
7054,4,0,0,0,1,1,67
7055,8,0,2,1,0,-1,117
7056,5,0,4,0,1,1,106
7057,7,0,3,1,0,-2,112
7058,7,0,4,0,1,2,90
7059,7,3,1,0,4,4,98
7060,6,0,4,0,1,-4,109
7061,9,2,0,0,4,-5,107
7062,6,0,2,1,0,3,104
7063,6,0,2,1,0,2,111
7064,6,0,0,1,0,-2,91
7065,5,0,0,1,1,0,109
7066,5,2,1,0,4,0,100
7067,8,2,1,0,2,-9,102
7068,6,0,0,0,1,3,90
7069,5,1,2,0,1,5,99
7070,5,0,0,1,0,-4,73
7071,8,0,1,1,0,0,113
7072,8,0,4,0,1,0,100
7073,6,0,0,0,1,0,98
7074,7,0,0,1,0,1,108
7075,5,0,1,1,0,3,98
7076,5,2,2,0,1,-2,87
7077,8,1,0,0,2,0,120
7078,6,0,0,1,0,0,100
7079,7,0,1,1,0,0,86
7080,5,1,0,0,1,1,95
7081,7,0,2,1,0,-9,96
7082,1,0,3,0,1,4,27
7083,7,1,1,0,4,-6,103
7084,5,0,0,1,0,3,85
7085,7,2,1,0,4,-3,111
7086,4,0,1,1,0,6,87
7087,6,0,1,1,0,0,106
7088,7,0,4,0,1,0,86
7089,2,0,0,1,0,7,56
7090,3,1,2,0,2,-4,66
7091,7,0,1,1,0,2,101
7092,8,0,1,1,0,-2,109
7093,7,0,1,0,1,-1,108
7094,7,0,1,1,0,1,120
7095,7,0,1,1,0,0,121
7096,6,0,4,0,1,1,102
7097,6,0,0,1,0,-2,87
7098,8,0,4,0,1,1,109
7099,7,0,2,1,0,-1,84
7100,7,0,1,0,1,-1,93
7101,4,0,3,1,0,0,70
7102,6,2,1,0,4,4,113
7103,7,0,0,0,2,-5,105
7104,7,0,1,0,2,-2,102
7105,6,0,4,0,1,-2,96
7106,7,0,3,1,0,-1,110
7107,7,0,1,1,0,1,108
7108,4,1,3,0,1,2,74
7109,6,0,4,0,1,-2,105
7110,8,0,0,0,2,-2,95
7111,7,0,0,1,0,-7,102
7112,6,0,3,1,0,7,97
7113,7,0,1,1,0,1,121
7114,6,0,2,1,0,-1,88
7115,5,1,3,0,4,1,61
7116,6,0,1,1,0,1,94
7117,7,0,1,0,1,-1,104
7118,7,0,2,0,1,1,92
7119,8,0,1,1,0,2,112
7120,7,0,1,1,0,-2,83
7121,7,0,2,1,0,-11,111
7122,3,0,3,2,0,6,54
7123,7,0,2,0,1,2,116
7124,6,0,1,1,0,-2,101
7125,8,0,2,1,0,-4,108
7126,4,0,0,1,0,4,90
7127,7,0,2,2,0,-7,103
7128,5,0,0,0,1,6,62
7129,7,0,1,1,0,0,103
7130,7,0,4,0,1,0,130
7131,4,1,1,0,1,4,65
7132,7,1,1,0,4,-5,114
7133,7,0,2,1,0,-9,88
7134,3,0,2,1,0,7,78
7135,7,0,0,1,0,-7,106
7136,1,2,0,0,2,1,35
7137,5,2,0,0,4,3,78
7138,5,0,1,1,0,-4,103
7139,6,0,2,1,0,5,102
7140,7,0,1,1,0,-6,98
7141,6,0,0,1,0,-1,116
7142,5,0,0,1,0,1,93
7143,8,0,1,2,0,-6,89
7144,4,0,3,1,0,4,73
7145,7,0,1,1,0,3,100
